,País,Año,Registro,Clasificacion,Clase,Modo_de_acción,Grupo_Químico,I.A.,Marca,Concentración,Grupo_importador,Importador,Aduana,Transporte,País_Origen,País_procedencia,Cantidad,Unidad,CIF_US$,CIF_Q,Precio,Fecha,Mes,Grupo_fabricante/Offshore,Fabricante/Offshore,Timbres,Estado,Documento_Imp.,Cantidad_320,Cantidad_-1
1278,6425,2019,54,5406,1647,54,332,54,54,332,264,264,633,634,233,234,0.33,2485,757.66,5872.95,2295.9393939393935,2019-02-14,579,263,236,29.0,Sólido,1,0.33,0.33
1279,6425,2019,54,5406,1647,54,332,54,54,332,264,264,633,634,233,234,0.15,2485,349.97,2701.5,2333.1333333333337,2019-02-27,579,263,236,14.0,Sólido,1,0.15,0.15
1280,6425,2019,54,5406,1647,54,332,54,54,332,264,264,633,634,233,234,0.03,2485,63.49,488.54,2116.3333333333335,2019-07-11,705,263,236,2.0,Sólido,1,0.03,0.03
1281,6425,2019,54,5406,1647,54,332,54,54,332,264,264,633,634,233,234,0.18,2485,380.97,2917.29,2116.5000000000005,2019-07-25,705,263,236,15.0,Sólido,1,0.18,0.18
1282,6425,2019,54,5406,1647,54,332,54,54,332,264,264,633,634,233,234,0.09,2485,190.41,1466.59,2115.6666666666665,2019-06-25,616,263,236,7.0,Sólido,1,0.09,0.09
1283,6425,2019,54,5406,1647,54,332,54,54,332,264,264,633,634,233,234,0.96,2485,2064.25,15887.56,2150.260416666667,2019-03-13,513,263,236,62.0,Sólido,1,0.96,0.96
1284,6425,2019,54,5406,1647,54,332,54,54,332,264,264,633,634,233,234,0.18,2485,397.7,3054.6,2209.4444444444443,2019-03-28,513,263,236,15.0,Sólido,1,0.18,0.18
1285,6425,2019,54,5406,1647,54,332,54,54,332,264,264,633,634,233,234,0.24,2485,501.9,3842.62,2091.25,2019-05-16,818,263,236,19.0,Sólido,1,0.24,0.24
1286,6425,2019,36,5406,1647,165,332,36,36,332,264,264,633,634,233,234,0.12,2485,59.54,457.33,496.1666666666667,2019-04-02,611,263,236,2.0,Sólido,1,0.12,0.12
1287,6425,2019,36,5406,1647,165,332,36,36,332,264,264,633,634,233,234,0.24,2485,128.15,982.72,533.9583333333334,2019-04-15,611,263,236,5.0,Sólido,1,0.24,0.24
1288,6425,2019,36,5406,1647,165,332,36,36,332,264,264,633,634,233,234,0.12,2485,61.63,471.14,513.5833333333334,2019-08-09,592,263,236,5.0,Sólido,1,0.12,0.12
1289,6425,2019,36,5406,1647,165,332,36,36,332,264,264,633,634,233,234,0.55,2485,304.85,2355.95,554.2727272727273,2019-01-10,695,263,236,12.0,Sólido,1,0.55,0.55
1290,6425,2019,36,5406,1647,165,332,36,36,332,264,264,633,634,233,234,0.55,2485,323.7,2500.85,588.5454545454545,2019-01-16,695,263,236,13.0,Sólido,1,0.55,0.55
1291,6425,2019,36,5406,1647,165,332,36,36,332,264,264,633,634,233,234,0.12,2485,61.01,469.46,508.4166666666667,2019-07-11,705,263,236,2.0,Sólido,1,0.12,0.12
1292,6425,2019,36,5406,1647,165,332,36,36,332,264,264,633,634,233,234,0.12,2485,61.04,467.42,508.6666666666667,2019-07-25,705,263,236,2.0,Sólido,1,0.12,0.12
1293,6425,2019,36,5406,1647,165,332,36,36,332,264,264,633,634,233,234,0.2,2485,132.64,1022.09,663.1999999999999,2019-06-13,616,263,236,5.0,Sólido,1,0.2,0.2
1294,6425,2019,36,5406,1647,165,332,36,36,332,264,264,633,634,233,234,0.12,2485,60.96,469.53,508.0,2019-06-25,616,263,236,2.0,Sólido,1,0.12,0.12
1295,6425,2019,36,5406,1647,165,332,36,36,332,264,264,633,634,233,234,0.04,2485,21.36,164.4,534.0,2019-03-13,513,263,236,5.0,Sólido,1,0.04,0.04
1296,6425,2019,36,5406,1647,165,332,36,36,332,264,264,633,634,233,234,0.11,2485,64.28,493.71,584.3636363636364,2019-03-28,513,263,236,5.0,Sólido,1,0.11,0.11
1297,6425,2019,36,5406,1647,165,332,36,36,332,264,264,633,634,233,234,0.16,2485,92.53,710.69,578.3125,2019-03-28,513,263,236,5.0,Sólido,1,0.16,0.16
1298,6425,2019,36,5406,1647,165,332,36,36,332,264,264,633,634,233,234,0.12,2485,71.92,549.76,599.3333333333334,2019-05-02,818,263,236,3.0,Sólido,1,0.12,0.12
1299,6425,2019,36,5406,1647,165,332,36,36,332,264,264,633,634,233,234,0.12,2485,58.76,449.87,489.6666666666667,2019-05-16,818,263,236,5.0,Sólido,1,0.12,0.12
1300,6425,2019,36,5406,1647,165,332,36,36,332,264,264,633,634,233,234,0.11,2485,60.74,465.03,552.1818181818182,2019-05-16,818,263,236,5.0,Sólido,1,0.11,0.11
1301,6425,2019,36,5406,1647,165,332,36,36,332,264,264,633,634,233,234,0.33,2485,190.73,1464.95,577.9696969696969,2019-05-29,818,263,236,7.0,Sólido,1,0.33,0.33
1302,6425,2019,1,5406,1647,1,332,1,1,332,6,6,633,634,702,1192,0.7,2485,3024.0,23279.45,4320.0,2019-03-20,513,1,1,177.0,Sólido,1,0.7,0.7
1303,6425,2018,3,5406,1500,287,247,28,3,303,64,64,1126,1993,399,1240,1014.0,3872,5447.26,41922.0,5.372051282051283,2018-11-23,291,63,44,115.0,Líquido,1,1014.0,1014.0
1304,6425,2018,3,279,1500,287,247,28,3,303,64,64,1126,1993,399,1240,6.0,3872,24.0,182.11,4.0,2018-09-05,347,63,44,5.0,Líquido,1,6.0,6.0
1305,6425,2018,7,5406,1500,287,247,28,25,303,669,637,2290,3798,578,1192,4000.0,3872,25040.0,187464.21,6.26,2018-08-07,592,1074,943,317.0,Líquido,1,4000.0,4000.0
1306,6425,2018,7,5406,1500,287,247,28,25,303,669,637,2290,3798,578,1192,6000.0,3872,37560.0,283749.27,6.26,2018-08-31,592,1074,943,413.0,Líquido,1,6000.0,6000.0
1307,6425,2018,7,5406,1500,287,247,28,25,303,669,637,2290,3798,578,1192,3500.0,3872,21910.0,168925.22,6.26,2018-12-06,312,1074,943,300.0,Líquido,1,3500.0,3500.0
1308,6425,2018,7,5406,1500,287,247,28,25,303,669,637,2290,3798,578,1192,3840.0,3872,24038.4,185565.39,6.260000000000001,2018-12-07,312,1074,943,315.0,Líquido,1,3840.0,3840.0
1309,6425,2018,7,5406,1500,287,247,28,25,303,669,637,2290,3798,578,1192,1000.0,3872,6260.0,48426.23,6.26,2018-12-27,312,1074,943,127.0,Líquido,1,1000.0,1000.0
1310,6425,2018,4,5406,1500,287,247,28,25,303,669,637,2290,3798,33,1192,5000.0,3872,31711.34,232889.98,6.342268,2018-01-12,695,1074,943,363.0,Líquido,1,5000.0,5000.0
1311,6425,2018,4,5406,1500,287,247,28,25,303,669,637,2290,3798,33,1192,4000.0,3872,29689.14,218050.4,7.422285,2018-01-29,695,1074,943,350.0,Líquido,1,4000.0,4000.0
1312,6425,2018,7,5406,1500,287,247,28,25,303,669,637,2290,3798,578,1192,4000.0,3872,25040.0,193744.5,6.26,2018-11-05,291,1074,943,323.0,Líquido,1,4000.0,4000.0
1313,6425,2018,4,5406,1500,287,247,28,25,303,669,637,623,1993,578,660,4800.0,3872,32315.91,239266.35,6.73248125,2018-04-05,611,1074,943,370.0,Líquido,1,4800.0,4800.0
1314,6425,2018,4,5406,1500,287,247,28,25,303,669,637,623,1993,578,660,5760.0,3872,38340.53,283872.52,6.656342013888889,2018-04-05,611,1074,943,414.0,Líquido,1,5760.0,5760.0
1315,6425,2018,4,5406,1500,287,247,28,25,303,890,45,623,1993,578,660,1728.0,3872,9573.12,71670.02,5.54,2018-08-07,592,1074,943,173.0,Líquido,1,1728.0,1728.0
1316,6425,2018,4,5406,1500,287,247,28,25,303,48,37,623,1993,578,660,3300.0,3872,16929.0,126783.14,5.13,2018-08-23,592,1074,943,257.0,Líquido,1,3300.0,3300.0
1317,6425,2018,4,5406,1500,287,247,28,25,303,890,45,623,1993,33,39,6180.0,3872,32237.4,236755.66,5.216407766990291,2018-01-03,695,1074,943,367.0,Líquido,1,6180.0,6180.0
1318,6425,2018,1,5406,1500,287,247,28,25,303,48,37,623,1993,33,39,7488.0,3872,40659.84,298792.9,5.43,2018-02-01,579,1074,943,429.0,Líquido,1,7488.0,7488.0
1319,6425,2018,4,5406,1500,287,247,28,25,303,48,37,623,1993,578,660,18372.0,3872,98263.08,758750.16,5.348523840627041,2018-11-08,291,1074,943,890.0,Líquido,1,18372.0,18372.0
1320,6425,2018,4,5406,1500,287,247,28,25,303,48,37,623,1993,578,660,3708.0,3872,19730.52,152012.8,5.321067961165049,2018-10-01,346,1074,943,282.0,Líquido,1,3708.0,3708.0
1321,6425,2018,4,5406,1500,287,247,28,25,303,890,45,623,1993,578,660,1152.0,3872,6382.08,49131.55,5.54,2018-10-02,346,1074,943,129.0,Líquido,1,1152.0,1152.0
1322,6425,2018,4,5406,1500,287,247,28,25,303,890,45,623,1993,578,660,3300.0,3872,16929.0,130325.54,5.13,2018-10-02,346,1074,943,261.0,Líquido,1,3300.0,3300.0
1323,6425,2018,3,5406,1500,287,247,28,25,303,890,789,623,1993,578,660,4800.0,3872,15956.49,119404.81,3.32426875,2018-06-22,616,1074,56,250.0,Líquido,1,4800.0,4800.0
1324,6425,2018,3,5406,1500,287,247,28,25,303,890,789,623,1993,578,660,960.0,3872,4002.81,30377.81,4.16959375,2018-09-06,347,1074,56,91.0,Líquido,1,960.0,960.0
1325,6425,2018,1,48,1500,287,247,219,89,10,601,80,633,634,507,319,300.0,19,204.0,1501.36,0.68,2018-03-06,513,16,16,100.0,Sólido,1,300.0,300.0
1326,6425,2018,1,5406,1500,287,247,219,1,303,275,275,1126,1993,72,38,3380.0,3872,11096.47,83828.95,3.2829792899408283,2018-09-18,347,231,9,198.0,Líquido,1,3380.0,3380.0
1327,6425,2018,6,5406,1500,287,247,219,6,303,64,64,1126,1993,399,1240,612.0,3872,2307.48,17319.74,3.770392156862745,2018-08-27,592,63,44,65.0,Líquido,1,612.0,612.0
1328,6425,2018,6,5406,1500,287,247,219,6,303,64,64,1126,1993,399,1240,900.0,3872,3034.5,22776.68,3.3716666666666666,2018-08-27,592,63,44,75.0,Líquido,1,900.0,900.0
1329,6425,2018,6,5406,1500,287,247,219,6,303,64,64,1126,1993,399,1240,1040.0,3872,3465.7,26013.23,3.332403846153846,2018-08-27,592,63,44,85.0,Líquido,1,1040.0,1040.0
1330,6425,2018,6,5406,1500,287,247,219,6,303,64,64,1126,1993,399,1240,1149.0,3872,4024.08,30204.38,3.5022454308093995,2018-08-27,592,63,44,90.0,Líquido,1,1149.0,1149.0
1331,6425,2018,6,5406,1500,287,247,219,6,303,64,64,1126,1993,399,1240,500.0,3872,1645.0,12347.22,3.29,2018-08-28,592,63,44,55.0,Líquido,1,500.0,500.0
1332,6425,2018,6,5406,1500,287,247,219,6,303,64,64,1126,1993,399,1240,1590.0,3872,5617.2,42162.2,3.5328301886792453,2018-08-28,592,63,44,115.0,Líquido,1,1590.0,1590.0
1333,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,57600.0,2485,223488.0,1644377.77,3.88,2018-02-14,579,231,188,1194.0,Sólido,1,57600.0,57600.0
1334,6425,2018,31,669,1500,287,247,219,89,91,371,231,1264,3798,1058,972,76800.0,2485,291840.0,2147834.42,3.8,2018-02-16,579,313,311,1245.0,Sólido,1,76800.0,76800.0
1335,6425,2018,3,669,1500,287,247,219,89,31,371,140,1264,3798,1058,972,75200.0,2485,291024.0,2141357.5,3.87,2018-02-19,579,313,311,1244.0,Sólido,1,75200.0,75200.0
1336,6425,2018,31,669,1500,287,247,219,89,91,371,231,1264,3798,1058,972,64263.15,2485,265933.8,1962126.06,4.138200508378441,2018-03-05,513,313,311,1226.0,Sólido,1,64263.15,64263.15
1337,6425,2018,3,669,1500,287,247,219,89,91,371,140,1264,3798,1058,972,75200.0,2485,291024.0,2153496.11,3.87,2018-03-23,513,313,311,1245.0,Sólido,1,75200.0,75200.0
1338,6425,2018,1,279,1500,287,247,219,89,31,238,238,1264,3798,1058,972,5.0,2485,206.3,1545.0,41.260000000000005,2018-09-17,347,373,253,8.0,Sólido,1,5.0,5.0
1339,6425,2018,2,669,1500,287,247,219,89,91,669,32,1264,3798,1058,972,19200.0,3872,73344.0,544443.51,3.82,2018-05-15,818,231,1,674.0,Líquido,1,19200.0,19200.0
1340,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,50650.72,3872,230976.0,1709374.84,4.5601720962703,2018-04-12,611,231,188,1201.0,Líquido,1,50650.72,50650.72
1341,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,50650.72,3872,230976.0,1709374.84,4.5601720962703,2018-04-12,611,231,188,1201.0,Líquido,1,50650.72,50650.72
1342,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,67534.29,3872,307968.0,2279166.46,4.5601723213496435,2018-04-12,611,231,188,1258.0,Líquido,1,67534.29,67534.29
1343,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,50535.18,3872,230976.0,1709169.28,4.570598145687816,2018-04-23,611,231,188,1201.0,Líquido,1,50535.18,50535.18
1344,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,50535.18,3872,230976.0,1709381.77,4.570598145687816,2018-04-26,611,231,188,1201.0,Líquido,1,50535.18,50535.18
1345,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,33607.56,3872,133632.0,1000121.93,3.9762482012975653,2018-08-02,592,231,188,1130.0,Líquido,1,33607.56,33607.56
1346,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,50566.24,3872,214848.0,1577345.26,4.248842706121713,2018-01-04,695,231,188,1188.0,Líquido,1,50566.24,50566.24
1347,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,50566.26,3872,214848.0,1577345.26,4.248841025616685,2018-01-04,695,231,188,1188.0,Líquido,1,50566.26,50566.26
1348,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,33767.15,3872,143232.0,1051904.4,4.241755670822085,2018-01-19,695,231,188,1135.0,Líquido,1,33767.15,33767.15
1349,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,50650.72,3872,214848.0,1577856.6,4.241756089548184,2018-01-19,695,231,188,1188.0,Líquido,1,50650.72,50650.72
1350,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,67463.11,3872,297984.0,2187154.88,4.416991745562871,2018-01-22,695,231,188,1249.0,Líquido,1,67463.11,67463.11
1351,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,67415.73,3872,286464.0,2102599.93,4.24921602124608,2018-01-24,695,231,188,1240.0,Líquido,1,67415.73,67415.73
1352,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,67374.33,3872,297984.0,2189398.7,4.422812071006866,2018-02-09,579,231,188,1249.0,Líquido,1,67374.33,67374.33
1353,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,50606.22,3872,223488.0,1642049.03,4.416216030361485,2018-02-13,579,231,188,1194.0,Líquido,1,50606.22,50606.22
1354,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,67392.07,3872,297984.0,2189398.7,4.42164782889144,2018-02-13,579,231,188,1249.0,Líquido,1,67392.07,67392.07
1355,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,33637.0,3872,146304.0,1096381.69,4.349496090614502,2018-07-04,705,231,188,1140.0,Líquido,1,33637.0,33637.0
1356,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,33654.69,3872,146304.0,1096381.69,4.347209853960918,2018-07-04,705,231,188,1140.0,Líquido,1,33654.69,33654.69
1357,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,33654.69,3872,146304.0,1096381.69,4.347209853960918,2018-07-04,705,231,188,1140.0,Líquido,1,33654.69,33654.69
1358,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,16827.34,3872,73152.0,548146.96,4.34721114567127,2018-07-06,705,231,188,678.0,Líquido,1,16827.34,16827.34
1359,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,33598.74,3872,146304.0,1096327.56,4.354449006123444,2018-07-06,705,231,188,1140.0,Líquido,1,33598.74,33598.74
1360,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,33601.68,3872,146304.0,1096293.91,4.35406801088517,2018-07-06,705,231,188,1140.0,Líquido,1,33601.68,33601.68
1361,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,33637.0,3872,146304.0,1096381.69,4.349496090614502,2018-07-10,705,231,188,1140.0,Líquido,1,33637.0,33637.0
1362,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,13672.22,3872,58188.0,435032.11,4.255929176095762,2018-07-26,705,231,188,565.0,Líquido,1,13672.22,13672.22
1363,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,16827.34,3872,71616.0,535518.67,4.255931121615181,2018-07-26,705,231,188,666.0,Líquido,1,16827.34,16827.34
1364,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,67838.53,3872,297216.0,2224507.21,4.381227010667831,2018-06-14,616,231,188,1252.0,Líquido,1,67838.53,67838.53
1365,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,67303.48,3872,297216.0,2223912.78,4.416056940889238,2018-06-21,616,231,188,1252.0,Líquido,1,67303.48,67303.48
1366,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,50482.03,3872,223488.0,1648950.34,4.427080289758554,2018-03-07,513,231,188,1195.0,Líquido,1,50482.03,50482.03
1367,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,50482.03,3872,223488.0,1648950.34,4.427080289758554,2018-03-07,513,231,188,1195.0,Líquido,1,50482.03,50482.03
1368,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,50482.03,3872,223488.0,1648950.34,4.427080289758554,2018-03-07,513,231,188,1195.0,Líquido,1,50482.03,50482.03
1369,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,33743.41,3872,148992.0,1100815.47,4.415439933308459,2018-03-20,513,231,188,1140.0,Líquido,1,33743.41,33743.41
1370,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,16028.12,3872,70771.2,523753.59,4.415439864438249,2018-03-23,513,231,188,654.0,Líquido,1,16028.12,16028.12
1371,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,6316.9,3872,29376.0,217402.67,4.65038230777755,2018-05-02,818,231,188,347.0,Líquido,1,6316.9,6316.9
1372,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,33690.12,3872,148992.0,1103837.03,4.422424140964769,2018-05-08,818,231,188,1140.0,Líquido,1,33690.12,33690.12
1373,6425,2018,2,669,1500,287,247,219,89,91,669,32,1264,3798,1058,972,13200.0,3872,51612.0,382754.59,3.91,2018-05-08,818,231,188,513.0,Líquido,1,13200.0,13200.0
1374,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,50535.18,3872,223488.0,1657228.33,4.422424140964769,2018-05-09,818,231,188,1196.0,Líquido,1,50535.18,50535.18
1375,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,67303.48,3872,297216.0,2220994.11,4.416056940889238,2018-05-31,818,231,188,1252.0,Líquido,1,67303.48,67303.48
1376,6425,2018,37,669,1500,287,247,219,89,91,275,275,1264,3798,1058,972,33631.11,3872,130944.0,1002317.4,3.8935378582508875,2018-09-18,347,231,188,1130.0,Líquido,1,33631.11,33631.11
1377,6425,2018,3,669,1500,287,247,219,89,31,371,140,1264,3798,1058,972,131929.82,3872,582048.0,4272645.57,4.411800152535643,2018-01-19,695,313,311,1457.0,Líquido,1,131929.82,131929.82
1378,6425,2018,31,669,1500,287,247,219,89,91,371,231,1264,3798,1058,972,67368.42,3872,291840.0,2142312.81,4.332000067687501,2018-01-19,695,313,311,1244.0,Líquido,1,67368.42,67368.42
1379,6425,2018,31,669,1500,287,247,219,89,91,371,231,1264,3798,1058,972,67368.42,3872,291840.0,2142312.81,4.332000067687501,2018-01-19,695,313,311,1244.0,Líquido,1,67368.42,67368.42
1380,6425,2018,31,669,1500,287,247,219,89,91,371,231,1264,3798,1058,972,64263.15,3872,265933.8,1954262.4,4.138200508378441,2018-01-30,695,313,311,1225.0,Líquido,1,64263.15,64263.15
1381,6425,2018,31,669,1500,287,247,219,89,1,371,231,1264,3798,1058,972,85684.21,3872,354578.4,2605683.2,4.138200025418919,2018-01-30,695,313,311,1290.0,Líquido,1,85684.21,85684.21
1382,6425,2018,31,669,1500,287,247,219,89,91,371,231,1264,3798,1058,972,64263.15,3872,265933.8,1955339.43,4.138200508378441,2018-02-09,579,313,311,1225.0,Líquido,1,64263.15,64263.15
1383,6425,2018,31,669,1500,287,247,219,89,91,371,231,1264,3798,1058,972,64263.15,3872,265933.8,1955339.43,4.138200508378441,2018-02-09,579,313,311,1225.0,Líquido,1,64263.15,64263.15
1384,6425,2018,31,669,1500,287,247,219,89,91,371,231,1264,3798,1058,972,64263.15,3872,265933.8,1955339.43,4.138200508378441,2018-02-09,579,313,311,1225.0,Líquido,1,64263.15,64263.15
1385,6425,2018,31,669,1500,287,247,219,89,91,371,231,1264,3798,1058,972,64263.15,3872,265933.8,1955339.43,4.138200508378441,2018-02-09,579,313,311,1225.0,Líquido,1,64263.15,64263.15
1386,6425,2018,31,669,1500,287,247,219,89,91,371,231,1264,3798,1058,972,64263.15,3872,265933.8,1955339.43,4.138200508378441,2018-02-09,579,313,311,1225.0,Líquido,1,64263.15,64263.15
1387,6425,2018,31,669,1500,287,247,219,89,91,371,231,1264,3798,1058,972,64263.15,3872,265933.8,1955339.43,4.138200508378441,2018-02-09,579,313,311,1225.0,Líquido,1,64263.15,64263.15
1388,6425,2018,31,669,1500,287,247,219,89,91,371,231,1264,3798,1058,972,64263.15,3872,265933.8,1959993.27,4.138200508378441,2018-02-28,579,313,311,1226.0,Líquido,1,64263.15,64263.15
1389,6425,2018,31,669,1500,287,247,219,89,91,371,231,1264,3798,1058,972,64263.15,3872,265933.8,1959993.27,4.138200508378441,2018-02-28,579,313,311,1226.0,Líquido,1,64263.15,64263.15
1390,6425,2018,31,669,1500,287,247,219,89,91,371,231,1264,3798,1058,972,64263.15,3872,265933.8,1959993.27,4.138200508378441,2018-02-28,579,313,311,1226.0,Líquido,1,64263.15,64263.15
1391,6425,2018,31,669,1500,287,247,219,89,1,371,231,1264,3798,1058,972,85684.21,3872,354578.4,2613324.36,4.138200025418919,2018-02-28,579,313,311,1291.0,Líquido,1,85684.21,85684.21
1392,6425,2018,31,669,1500,287,247,219,89,91,371,231,1264,3798,1058,972,64263.15,3872,265933.8,1962126.06,4.138200508378441,2018-03-05,513,313,311,1226.0,Líquido,1,64263.15,64263.15
1393,6425,2018,31,669,1500,287,247,219,89,91,371,231,1264,3798,1058,972,64263.15,3872,265933.8,1962126.06,4.138200508378441,2018-03-05,513,313,311,1226.0,Líquido,1,64263.15,64263.15
1394,6425,2018,31,669,1500,287,247,219,89,91,371,231,1264,3798,1058,972,64263.15,3872,265933.8,1962126.06,4.138200508378441,2018-03-05,513,313,311,1226.0,Líquido,1,64263.15,64263.15
1395,6425,2018,2,669,1500,287,247,219,89,91,601,80,1264,3798,1058,972,838.51,3872,2460.53,18213.19,2.9344074608531803,2018-05-23,818,1,1,67.0,Líquido,1,838.51,838.51
1396,6425,2018,11,5406,1500,287,247,219,14,303,238,238,1264,3798,1058,972,864.0,3872,3741.12,27687.84,4.33,2018-04-11,611,373,253,86.0,Líquido,1,864.0,864.0
1397,6425,2018,11,5406,1500,287,247,219,14,303,238,238,1264,3798,1058,972,1200.0,3872,3612.0,26732.23,3.01,2018-04-11,611,373,253,84.0,Líquido,1,1200.0,1200.0
1398,6425,2018,11,5406,1500,287,247,219,14,303,238,238,1264,3798,1058,972,2000.0,3872,5440.0,40261.17,2.72,2018-04-11,611,373,253,111.0,Líquido,1,2000.0,2000.0
1399,6425,2018,11,5406,1500,287,247,219,14,303,238,238,1264,3798,1058,972,2160.0,3872,6804.0,50356.06,3.15,2018-04-11,611,373,253,131.0,Líquido,1,2160.0,2160.0
1400,6425,2018,11,5406,1500,287,247,219,14,303,238,238,1264,3798,1058,972,3200.0,3872,9632.0,71285.95,3.01,2018-04-11,611,373,253,173.0,Líquido,1,3200.0,3200.0
1401,6425,2018,11,5406,1500,287,247,219,14,303,238,238,1264,3798,1058,972,9072.0,3872,31661.28,234323.55,3.4899999999999998,2018-04-11,611,373,253,365.0,Líquido,1,9072.0,9072.0
1402,6425,2018,11,5406,1500,287,247,219,14,303,238,238,1264,3798,1058,972,14616.0,3872,46771.2,346151.31,3.1999999999999997,2018-04-11,611,373,253,477.0,Líquido,1,14616.0,14616.0
1403,6425,2018,11,5406,1500,287,247,219,14,303,238,238,1264,3798,1058,972,2400.0,3872,6120.0,45795.53,2.55,2018-06-06,616,373,253,122.0,Líquido,1,2400.0,2400.0
1404,6425,2018,11,5406,1500,287,247,219,14,303,238,238,1264,3798,1058,972,2400.0,3872,6816.0,51003.65,2.84,2018-06-06,616,373,253,133.0,Líquido,1,2400.0,2400.0
1405,6425,2018,11,5406,1500,287,247,219,14,303,238,238,1264,3798,1058,972,3456.0,3872,11197.44,83789.66,3.24,2018-06-06,616,373,253,198.0,Líquido,1,3456.0,3456.0
1406,6425,2018,11,5406,1500,287,247,219,14,303,238,238,1264,3798,1058,972,4032.0,3872,12216.96,91418.66,3.03,2018-06-06,616,373,253,213.0,Líquido,1,4032.0,4032.0
